t,n_e,T_e,n_i,T_i,S_flux,alpha_sun,material_id,V_ground_truth
763.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
781.8181818181819,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
800.0000000000001,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
818.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
836.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
854.5454545454546,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
872.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
890.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
909.0909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
927.2727272727274,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
945.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
963.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
981.8181818181819,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1000.0000000000001,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1018.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1036.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1054.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1072.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1090.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1109.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1127.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1145.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1163.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1181.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1200.0,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1218.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1236.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1254.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1272.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1290.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1309.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1327.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1345.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1363.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1381.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1400.0000000000002,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1418.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1436.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1454.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1472.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1490.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1509.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1527.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1545.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1563.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1581.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1600.0000000000002,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1618.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1636.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1654.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1672.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1690.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1709.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1727.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1745.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1763.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1781.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,0,
1800.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1800.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1818.1818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1836.3636363636363,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1854.5454545454545,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1872.7272727272727,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1890.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1909.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1927.2727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1945.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1963.6363636363637,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
1981.8181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2000.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2018.1818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2036.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2054.5454545454545,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2072.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2090.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2109.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2127.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2145.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2163.6363636363635,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2181.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2200.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2218.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2236.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2254.5454545454545,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2272.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2290.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2309.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2327.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2345.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2363.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2381.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2400.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2418.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2436.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2454.5454545454545,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2472.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2490.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2509.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2527.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2545.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2563.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2581.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2600.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2618.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2636.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2654.5454545454545,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2672.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2690.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2709.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2727.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2745.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2763.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2781.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2800.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2818.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2836.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2854.545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2872.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2890.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2909.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2927.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2945.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2963.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
2981.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3000.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3018.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3036.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3054.545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3072.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3090.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3109.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3127.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3145.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3163.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3181.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3200.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3218.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3236.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3254.545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3272.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3290.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3309.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3327.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3345.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3363.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3381.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3400.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3418.181818181818,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3436.3636363636365,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3454.545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3472.727272727273,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3490.909090909091,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3509.090909090909,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3527.2727272727275,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3545.4545454545455,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3563.636363636364,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3581.818181818182,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
3600.0,1000000.0,1.0,1000000.0,0.5,0.0,0.0,0,
0.0,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,0.0
36.36363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
72.72727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
109.0909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
145.45454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
181.81818181818184,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
218.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
254.54545454545456,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
290.90909090909093,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
327.2727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
363.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
400.00000000000006,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
436.3636363636364,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
472.72727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
509.0909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
545.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
581.8181818181819,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
618.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
654.5454545454546,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
690.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
727.2727272727274,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
763.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
800.0000000000001,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
836.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
872.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
909.0909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
945.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
981.8181818181819,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1018.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1054.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1090.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1127.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1163.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1200.0,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1236.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1272.7272727272727,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1309.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1345.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1381.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1418.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1454.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1490.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1527.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1563.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1600.0000000000002,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1636.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1672.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1709.0909090909092,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1745.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1781.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1818.1818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1854.5454545454547,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1890.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1927.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
1963.6363636363637,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2000.0000000000002,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2036.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2072.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2109.0909090909095,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2145.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2181.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2218.1818181818185,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2254.545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2290.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2327.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2363.636363636364,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2400.0,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2436.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2472.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2509.0909090909095,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2545.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2581.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2618.1818181818185,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2654.545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2690.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2727.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2763.636363636364,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2800.0000000000005,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2836.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2872.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2909.0909090909095,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2945.4545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
2981.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3018.1818181818185,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3054.545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3090.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3127.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3163.636363636364,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3200.0000000000005,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3236.3636363636365,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3272.727272727273,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3309.0909090909095,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3345.454545454546,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3381.818181818182,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3418.1818181818185,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3454.545454545455,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3490.909090909091,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3527.2727272727275,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3563.636363636364,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
3600.0,1000000.0,1.0,1000000.0,0.5,1360.0,0.0,1,
